"V1"
0
0
0
0.003668735
0.003668735
0.003668735
0
0
0
0.003668735
0
0
0
0.003668735
0
0
0
0
0.003668735
0
0
0.000145616666666667
0.000145616666666667
0.000145616666666667
0.00381435166666667
0.000145616666666667
0.000145616666666667
0.000145616666666667
0
0
0
0.003668735
0
0
0
0.000145616666666667
0
0
0
0.003668735
0
0
0
0.000145616666666667
0
0
0
0
0.003668735
0
0
0
0.000145616666666667
0
0
0
0
0
0.003668735
0
0
0
0.000145616666666667
0
0
0
0
0
0
0.003668735
0
0
0
0.000145616666666667
0
0
0
0
0
0
0
0.003668735
0
0
0
0.000145616666666667
0
0
0
0
0
0
0
0
0.003668735
0
0
0
0.000145616666666667
0
0
0
0
0
0
0
0
0
0.003668735
0
0
0
0.000145616666666667
0
0
0
0
0
0
0
0
0
0
0.003668735
0
0
0
0.000145616666666667
0
0
0
0
0
0
0
0
0
0
0
0.003668735
0
0
0
0.000145616666666667
0
0
0
0
0
0
0
0
0
0
0
0
0.003668735
0
0
0
0.000145616666666667
0
0
0
0
0
0
0
0
0
0
0.000805403333333333
0.000805403333333333
0.000805403333333333
0.00447413833333333
0.000805403333333333
0.000805403333333333
0.000805403333333333
0.00095102
0.000805403333333333
0.000805403333333333
0.000805403333333333
0.000805403333333333
0.000805403333333333
0.000805403333333333
0.000805403333333333
0.000805403333333333
0.000805403333333333
0.000805403333333333
0.000805403333333333
0
0
0
0.003668735
0
0
0
0.000145616666666667
0
0
0
0
0
0
0
0
0
0
0
0.000805403333333333
0.00015812
0.00015812
0.00015812
0.003826855
0.00015812
0.00015812
0.00015812
0.000303736666666667
0.00015812
0.00015812
0.00015812
0.00015812
0.00015812
0.00015812
0.00015812
0.00015812
0.00015812
0.00015812
0.00015812
0.000963523333333333
0.00015812
0
0
0
0.003668735
0
0
0
0.000145616666666667
0
0
0
0
0
0
0
0
0
0
0
0.000805403333333333
0
0.00015812
0.000160763333333333
0.000160763333333333
0.000160763333333333
0.00382949833333333
0.000160763333333333
0.000160763333333333
0.000160763333333333
0.00030638
0.000160763333333333
0.000160763333333333
0.000160763333333333
0.000160763333333333
0.000160763333333333
0.000160763333333333
0.000160763333333333
0.000160763333333333
0.000160763333333333
0.000160763333333333
0.000160763333333333
0.000966166666666667
0.000160763333333333
0.000318883333333333
0.000160763333333333
0.000137891666666667
0.000137891666666667
0.000137891666666667
0.00380662666666667
0.000137891666666667
0.000137891666666667
0.000137891666666667
0.000283508333333333
0.000137891666666667
0.000137891666666667
0.000137891666666667
0.000137891666666667
0.000137891666666667
0.000137891666666667
0.000137891666666667
0.000137891666666667
0.000137891666666667
0.000137891666666667
0.000137891666666667
0.000943295
0.000137891666666667
0.000296011666666667
0.000137891666666667
0.000298655
0.000147203333333333
0.000147203333333333
0.000147203333333333
0.00381593833333333
0.000147203333333333
0.000147203333333333
0.000147203333333333
0.00029282
0.000147203333333333
0.000147203333333333
0.000147203333333333
0.000147203333333333
0.000147203333333333
0.000147203333333333
0.000147203333333333
0.000147203333333333
0.000147203333333333
0.000147203333333333
0.000147203333333333
0.000952606666666667
0.000147203333333333
0.000305323333333333
0.000147203333333333
0.000307966666666667
0.000285095
0.00015481
0.00015481
0.00015481
0.003823545
0.00015481
0.00015481
0.00015481
0.000300426666666667
0.00015481
0.00015481
0.00015481
0.00015481
0.00015481
0.00015481
0.00015481
0.00015481
0.00015481
0.00015481
0.00015481
0.000960213333333333
0.00015481
0.00031293
0.00015481
0.000315573333333333
0.000292701666666667
0.000302013333333333
0.0124218733333333
0.0124218733333333
0.0124218733333333
0.0160906083333333
0.0124218733333333
0.0124218733333333
0.0124218733333333
0.01256749
0.0124218733333333
0.0124218733333333
0.0124218733333333
0.0124218733333333
0.0124218733333333
0.0124218733333333
0.0124218733333333
0.0124218733333333
0.0124218733333333
0.0124218733333333
0.0124218733333333
0.01209003
0.0124218733333333
0.0125799933333333
0.0124218733333333
0.0125826366666667
0.012559765
0.0125690766666667
0.0125766833333333
0
0
0
0.003668735
0
0
0
0.000145616666666667
0
0
0
0
0
0
0
0
0
0
0
0.000805403333333333
0
0.00015812
0
0.000160763333333333
0.000137891666666667
0.000147203333333333
0.00015481
0.0124218733333333
0.00160121666666667
0.00160121666666667
0.00160121666666667
0.00526995166666667
0.00160121666666667
0.00160121666666667
0.00160121666666667
0.00174683333333333
